9999.4404 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.4502 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.46 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.4697 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.4805 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.4902 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5098 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5195 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5303 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.54 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5498 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5596 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5703 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5801 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5898 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.5996 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6104 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6201 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6299 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6396 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6504 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6602 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6699 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6797 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.6904 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.7002 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.71 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.7197 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.7305 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.7402 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.75 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.7598 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.7695 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.7803 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.79 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.7998 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8096 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8203 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8301 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8398 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8496 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8604 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8701 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8799 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.8896 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9004 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9102 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9199 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9297 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9404 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9502 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.96 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9697 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9805 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999.9902 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
10000 0.040713426 0.058634706 0.040237073 0.058303148 0.54474998 
9999 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0098 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0195 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0303 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.04 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0498 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0596 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0703 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0801 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0898 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.0996 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1104 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1201 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1299 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1396 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1504 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1602 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1699 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1797 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.1904 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.2002 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.21 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.2197 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.2305 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.2402 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.25 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.2598 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.2695 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.2803 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.29 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.2998 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3096 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3203 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3301 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3398 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3496 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3604 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3701 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3799 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.3896 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4004 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4102 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4199 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4297 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4404 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4502 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.46 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4697 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4805 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.4902 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5098 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5195 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5303 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.54 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5498 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5596 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5703 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5801 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5898 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.5996 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6104 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6201 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6299 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6396 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6504 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6602 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6699 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6797 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.6904 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.7002 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.71 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.7197 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.7305 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.7402 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.75 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.7598 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.7695 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.7803 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.79 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.7998 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8096 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8203 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8301 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8398 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8496 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8604 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8701 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8799 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.8896 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9004 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9102 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9199 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9297 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9404 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9502 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.96 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9697 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9805 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999.9902 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
10000 0.040713426 0.045844637 0.04023546 0.045409065 0.56199998 
9999 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0098 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0195 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0303 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.04 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0498 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0596 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0703 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0801 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0898 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.0996 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1104 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1201 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1299 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1396 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1504 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1602 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1699 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1797 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.1904 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.2002 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.21 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.2197 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.2305 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.2402 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.25 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.2598 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.2695 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.2803 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.29 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.2998 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3096 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3203 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3301 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3398 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3496 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3604 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3701 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3799 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.3896 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4004 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4102 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4199 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4297 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4404 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4502 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.46 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4697 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4805 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.4902 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5098 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5195 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5303 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.54 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5498 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5596 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5703 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5801 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5898 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.5996 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6104 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6201 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6299 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6396 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6504 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6602 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6699 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6797 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.6904 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.7002 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.71 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.7197 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.7305 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.7402 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.75 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.7598 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.7695 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.7803 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.79 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.7998 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8096 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8203 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8301 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8398 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8496 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8604 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8701 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8799 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.8896 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9004 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9102 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9199 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9297 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9404 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9502 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.96 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9697 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9805 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999.9902 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
10000 0.040713426 0.033456646 0.040213276 0.032896511 0.57924998 
9999 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0098 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0195 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0303 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.04 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0498 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0596 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0703 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0801 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0898 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.0996 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1104 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1201 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1299 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1396 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1504 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1602 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1699 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1797 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.1904 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.2002 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.21 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.2197 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.2305 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.2402 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.25 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.2598 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.2695 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.2803 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.29 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.2998 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3096 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3203 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3301 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3398 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3496 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3604 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3701 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3799 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.3896 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4004 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4102 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4199 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4297 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4404 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4502 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.46 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4697 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4805 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.4902 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5098 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5195 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5303 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.54 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5498 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5596 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5703 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5801 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5898 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.5996 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6104 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6201 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6299 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6396 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6504 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6602 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6699 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6797 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.6904 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.7002 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.71 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.7197 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.7305 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.7402 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.75 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.7598 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.7695 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.7803 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.79 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.7998 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8096 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8203 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8301 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8398 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8496 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8604 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8701 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8799 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.8896 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9004 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9102 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9199 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9297 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9404 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9502 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.96 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9697 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9805 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999.9902 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
10000 0.040713426 0.021371035 0.040266253 0.020779399 0.59649998 
9999 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0098 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0195 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0303 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.04 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0498 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0596 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0703 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0801 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0898 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.0996 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.1104 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.1201 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.1299 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.1396 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.1504 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.1602 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.1699 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
9999.1797 0.040713426 0.0096527236 0.040290684 0.0090101128 0.61374998 
